A,2,1,5,9,8,8,9,22,10,239,21,9,10,255,255,21,1,5,9,6,5,8,5,9,209,255,255,22,241,193,179,22,5,9,8,5,8,9,255,255,255,179,179,138,255,179,4,22,0,9,2,2,14,255,255,255,255,196,255,186,179,222,9,22,10,6,14,255,14,255,255,255,255,179,212,179,179,194,22,9,5,14,255,255,255,255,184,179,255,195,255,179,179,215,22,5,9,255,255,255,253,255,255,139,179,255,255,179,255,0,8,2,10,255,14,255,184,255,255,179,184,238,253,255,229,2,21,22,10,14,255,255,240,36,179,255,179,179,255,179,252,3,18,22,18,11,14,14,179,65,193,187,193,252,179,179,255,10,18,9,5,255,49,255,255,174,255,255,179,179,179,255,0,6,8,9,21,217,14,179,255,255,179,22,179,179,255,255,5,8,13,15,7,111,255,255,179,223,91,255,179,179,255,110,18,7,9,5,21,89,177,255,217,255,255,224,203,203,179,14,6,9,9,9,9,255,219,193,255,254,255,255,179,182,179,0,6,22,9,9,0,21,255,255,240,255,255,213,255,184,254,0,17,9,18,22
Y,1,1,252,3,1,3,3,13,3,3,1,3,3,3,1,130,3,7,255,96,2,3,3,3,3,3,3,3,3,1,3,0,3,3,69,255,3,2,3,3,3,8,3,3,3,3,2,0,1,1,255,255,2,3,3,3,3,3,6,3,3,3,1,0,1,3,249,255,0,3,162,69,86,121,69,191,22,13,18,255,3,1,2,255,255,18,255,69,255,255,162,69,69,13,69,69,3,3,3,255,255,255,255,255,255,188,69,69,22,9,69,255,1,3,1,255,255,69,121,69,69,255,69,69,6,69,69,84,2,3,3,255,69,255,69,69,69,69,255,69,69,69,69,13,1,3,2,69,255,255,162,69,69,69,69,69,69,69,35,3,1,1,3,69,255,255,162,255,255,69,69,69,69,40,8,3,3,1,1,4,255,206,255,255,69,95,69,69,162,3,3,3,3,3,3,5,255,255,162,255,69,69,69,69,3,3,3,3,3,2,3,4,255,69,69,69,69,69,255,2,3,3,3,1,3,3,3,4,69,69,69,69,69,95,255,3,3,8,8,18,3,2,1,77,255,69,69,69,86,69,8,3,13,3,13,22
B,0,0,0,0,0,0,0,0,255,255,0,1,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,64,0,32,255,255,255,255,255,255,255,64,30,215,0,0,19,255,255,48,88,255,255,255,255,255,255,65,0,32,0,0,199,255,255,255,93,255,255,255,255,255,255,50,1,0,0,0,206,255,255,255,255,255,255,255,255,255,255,211,0,192,0,32,206,255,199,255,255,89,255,255,255,255,53,32,0,0,0,32,255,255,255,255,255,255,255,255,255,255,255,50,0,0,14,255,255,255,255,255,255,255,255,255,255,193,118,0,0,0,32,255,255,255,255,162,255,255,255,255,255,255,255,0,0,0,255,32,163,255,222,152,255,255,255,255,255,255,255,0,0,0,255,32,255,255,199,255,32,255,203,255,255,53,17,0,0,0,199,32,255,255,88,32,39,255,255,255,205,173,0,0,0,0,0,32,255,255,199,48,255,255,255,255,104,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,53,0,0,0,0,0,0,32,255,255,255,32,250,255,236,255,0,0,0,0,0,165
Y,0,0,0,0,0,0,14,0,4,8,6,6,4,5,8,224,0,0,145,0,1,0,0,58,94,8,7,3,6,115,48,0,23,240,255,7,0,0,1,0,239,13,9,18,174,6,16,6,0,21,255,21,149,0,4,33,6,0,7,6,8,6,147,5,0,0,255,0,0,0,0,1,6,1,3,8,8,1,2,1,0,1,255,255,1,1,3,2,0,3,3,8,3,6,3,8,0,0,255,255,0,3,255,255,255,71,71,8,71,71,71,5,0,0,255,255,100,255,255,255,71,71,71,6,71,71,7,22,0,0,255,255,226,255,255,255,255,255,72,71,71,65,7,6,0,0,200,255,255,255,255,255,255,215,71,71,107,8,8,8,0,0,255,255,255,255,255,255,71,71,71,71,71,3,7,7,0,0,255,255,255,21,71,71,71,71,71,71,255,3,4,3,0,0,216,255,94,251,197,146,71,71,71,128,3,1,1,3,0,0,255,255,255,255,255,71,71,206,71,107,2,3,1,3,0,0,4,174,242,252,255,71,255,232,155,255,6,1,1,8,0,0,101,8,0,71,255,180,255,71,23,1,7,89,8,8
A,9,2,5,5,5,9,5,9,9,22,10,21,0,9,20,22,17,5,9,9,13,6,27,179,19,255,12,179,1,16,22,17,10,2,5,9,5,9,255,255,255,179,214,255,5,22,9,22,5,5,5,3,255,255,179,179,255,179,179,255,255,255,255,22,9,8,5,9,255,255,255,255,255,179,250,188,255,188,231,13,9,3,5,219,255,255,255,179,255,179,255,179,255,179,81,14,7,5,6,255,179,255,179,255,179,179,255,179,179,179,27,19,7,10,255,189,255,215,255,245,179,179,179,179,179,179,21,20,10,5,255,253,179,255,179,185,255,179,179,179,179,253,6,9,5,6,255,219,255,255,247,248,179,179,179,179,179,5,9,9,9,5,255,255,179,255,179,212,179,179,179,179,179,9,9,5,7,8,255,179,255,255,179,179,42,22,22,22,179,9,11,9,9,22,255,189,255,179,182,179,22,22,179,22,243,20,9,9,7,9,255,247,255,179,179,22,22,179,179,179,1,9,17,9,6,10,226,179,179,255,207,81,90,22,120,179,9,9,9,5,5,63,255,255,255,179,140,159,179,165,95,188,9,9,8,9
C,1,4,2,0,16,0,0,1,255,255,255,255,255,255,20,0,16,0,1,1,1,1,255,255,255,255,255,75,154,255,75,255,8,3,19,7,15,7,255,255,255,255,255,255,75,255,128,244,5,7,2,2,7,255,255,255,255,255,255,10,9,10,16,0,7,4,7,15,42,19,255,255,75,255,3,19,14,19,11,0,1,18,7,19,255,255,255,255,255,255,9,7,16,12,16,0,7,7,2,10,255,155,122,210,255,255,19,19,19,19,176,75,7,7,3,19,255,255,255,255,255,255,17,2,244,255,221,75,7,7,6,19,255,255,210,255,255,255,255,255,109,75,255,61,2,2,92,19,255,255,255,255,255,255,95,95,75,75,86,7,16,7,19,19,255,255,120,75,255,255,210,210,86,191,0,19,7,1,214,255,75,255,255,255,255,255,75,199,19,19,131,19,7,74,255,199,131,255,255,19,181,255,255,17,93,23,1,11,3,19,19,255,240,255,255,23,185,255,14,19,19,0,5,19,19,255,255,255,120,255,255,78,255,19,16,122,119,0,6,7,19,255,255,19,255,255,255,19,19,7,9,7,19,14,5,8
A,2,7,1,1,2,0,10,3,7,4,16,17,17,0,19,7,91,1,2,5,7,19,2,255,19,16,19,12,19,0,19,14,2,2,6,1,255,226,255,19,255,19,19,9,19,2,16,7,17,1,1,2,93,19,255,255,255,255,19,18,53,255,255,1,1,9,19,255,70,19,255,255,199,255,7,5,75,75,75,17,1,7,240,34,255,33,255,255,86,255,19,255,75,75,14,19,1,255,255,19,255,122,176,255,255,255,255,75,75,75,19,14,19,19,19,181,19,243,255,255,255,255,255,75,75,19,7,19,19,19,19,19,255,255,19,255,102,221,84,75,61,7,19,19,19,19,158,255,255,19,255,255,75,75,75,75,1,18,7,7,2,19,255,255,186,255,19,240,244,75,75,255,1,9,7,7,3,19,250,255,19,255,255,255,255,255,255,255,0,19,7,19,7,181,171,19,143,255,255,19,131,255,1,6,0,7,15,10,1,250,240,255,19,226,255,255,255,255,19,19,0,19,0,19,4,19,255,19,255,255,255,122,19,255,113,223,0,19,13,118,19,19,63,255,19,255,255,211,0,8,7,19,0,7,6,6
C,4,3,8,8,3,4,255,255,255,255,255,255,255,61,11,11,4,2,4,11,7,52,255,255,255,151,104,126,104,185,255,4,4,11,4,4,4,255,255,228,104,255,255,104,104,104,255,11,9,4,4,4,4,255,104,255,255,255,104,11,0,1,11,11,9,4,4,4,255,255,255,255,246,153,11,8,0,3,4,4,4,5,8,255,255,255,255,255,255,123,11,11,0,4,8,11,4,3,8,255,19,255,255,255,255,130,1,11,0,10,73,11,6,11,3,255,255,255,255,255,255,255,122,11,255,104,104,123,4,4,1,255,255,255,255,189,104,255,255,109,255,104,117,7,11,4,255,93,255,255,208,104,104,187,19,151,205,208,91,4,9,6,255,255,255,255,255,104,255,104,104,227,255,6,5,11,4,4,255,255,255,255,104,104,104,255,104,255,255,11,10,11,4,4,19,255,255,105,100,255,113,255,255,255,4,4,11,4,3,215,255,255,255,255,104,104,255,255,255,255,5,4,11,11,9,192,255,255,104,255,104,255,255,255,255,0,11,5,8,3,4,255,255,255,255,255,170,255,255,255,11,8,3,11,8,8
A,1,0,1,8,0,8,3,0,2,18,32,8,11,7,18,2,0,0,0,255,138,255,255,255,216,255,147,27,3,2,2,2,0,1,1,60,255,255,128,255,156,128,128,255,0,8,9,33,0,2,5,128,245,255,128,204,128,255,255,98,0,30,255,64,0,3,6,121,255,255,128,180,255,128,128,25,1,255,128,192,0,0,6,128,255,6,255,255,255,252,194,33,255,128,128,33,6,131,6,255,178,255,255,255,255,128,255,20,128,128,33,33,0,6,6,255,169,255,255,211,255,128,128,172,128,245,16,33,0,5,255,255,255,6,255,103,103,128,255,255,251,40,4,33,0,119,255,255,154,255,255,255,255,128,129,128,128,23,9,33,76,0,255,255,255,255,255,151,128,128,128,128,8,33,33,9,152,207,255,255,255,201,255,255,255,253,255,106,33,19,8,21,0,18,255,255,255,255,255,140,255,128,185,5,9,33,9,33,0,255,212,255,255,255,255,42,60,104,6,2,9,9,8,9,6,200,6,6,255,255,253,209,128,9,5,0,33,5,6,9,6,178,255,255,6,255,255,255,29,9,5,1,9,3,1,0
B,0,0,0,0,0,0,255,255,3,255,218,255,0,0,0,0,0,0,0,0,0,0,255,151,255,255,255,255,255,255,0,0,0,1,0,255,180,255,255,255,255,255,255,255,255,193,8,0,0,0,0,255,255,255,185,213,255,255,255,93,255,255,8,0,0,1,61,255,255,255,255,255,255,255,255,255,141,255,0,4,0,0,8,99,255,255,255,250,255,255,204,255,255,255,0,4,0,8,8,255,255,240,255,255,255,255,255,255,242,240,13,8,8,255,252,255,255,255,255,255,185,141,255,255,219,255,10,9,8,255,219,176,255,255,255,255,141,255,141,141,255,255,186,10,8,255,255,255,255,255,255,255,148,255,255,255,255,141,253,10,255,8,255,255,255,255,255,255,255,255,191,141,141,203,9,6,0,8,255,255,255,255,255,255,255,255,141,173,141,141,10,3,0,209,255,255,255,255,255,141,255,162,194,180,177,0,1,9,64,8,205,255,8,204,219,255,141,255,141,5,5,2,8,10,9,0,17,6,8,255,255,240,255,255,0,255,8,8,10,2,2,0,5,0,0,0,0,0,10,1,1,4,8,0,0,1
C,1,0,0,1,115,0,0,0,6,1,3,17,1,1,3,1,4,2,0,17,1,1,4,1,1,1,0,0,2,5,0,0,0,0,14,6,25,255,255,84,1,0,0,1,1,1,5,0,1,0,6,234,6,255,217,255,5,1,6,0,6,0,1,1,6,0,6,255,255,204,0,0,0,1,25,1,0,1,0,1,0,6,255,255,6,1,120,0,5,101,11,1,32,1,1,1,0,6,177,255,6,15,0,1,0,217,16,74,88,25,0,0,0,6,255,255,128,1,67,255,255,11,20,32,36,26,19,36,0,6,255,115,236,4,255,217,255,23,28,36,36,36,36,36,177,6,255,255,229,255,255,255,29,36,35,13,30,26,36,36,139,255,253,255,6,255,255,34,15,34,30,5,26,32,26,11,250,6,6,6,239,255,0,5,36,1,27,36,36,36,36,3,6,0,6,6,255,1,5,36,26,25,0,36,36,26,26,36,6,12,1,255,1,54,32,27,34,27,0,34,30,35,35,22,1,1,0,0,0,3,5,31,32,6,27,15,27,8,4,12,0,0,1,1,115,0,0,1,143,6,30,22,0,0,32,22
A,0,1,1,0,0,1,255,255,255,255,227,255,95,8,2,1,0,0,0,0,255,221,128,255,151,248,255,255,91,6,9,33,1,9,1,255,255,255,128,255,140,128,255,255,128,11,33,33,5,1,255,255,255,255,128,128,212,198,255,188,128,27,9,33,1,2,13,6,255,255,254,128,255,132,255,255,195,132,33,33,1,0,6,128,182,255,128,255,128,172,128,10,128,128,30,33,1,3,255,143,255,255,255,255,249,255,128,13,128,128,33,9,1,33,255,255,128,255,128,128,255,255,128,128,128,164,29,0,1,255,255,147,255,255,255,255,128,128,164,255,255,0,27,33,0,6,255,255,255,255,255,128,44,255,255,128,255,9,8,8,0,6,255,255,6,255,255,128,182,255,255,128,155,9,9,9,0,6,13,255,255,255,255,249,255,255,255,128,121,9,33,1,0,6,255,138,255,255,255,222,255,188,128,255,9,26,9,6,0,84,255,149,255,255,255,255,255,158,6,0,9,2,9,9,0,255,255,255,255,255,255,255,128,218,169,9,9,5,2,2,7,255,231,6,255,255,255,227,200,255,200,1,9,9,9,28
A,0,0,0,0,0,1,130,255,255,255,255,107,82,1,0,0,0,0,5,2,255,156,128,255,255,128,128,255,0,0,1,0,1,0,0,197,255,255,255,131,164,255,255,255,0,0,0,0,0,0,0,143,248,255,128,128,205,145,128,255,0,1,255,255,0,0,2,255,255,169,128,255,211,185,172,247,2,255,128,172,0,78,5,255,255,137,188,255,128,139,128,4,128,189,128,1,0,0,6,76,255,255,219,164,219,235,128,253,255,125,7,24,1,1,255,255,232,255,128,140,246,255,255,255,255,128,32,8,3,1,234,17,255,255,255,255,255,255,128,128,255,2,9,33,2,25,6,255,255,255,255,255,164,128,149,128,16,33,33,33,1,9,176,255,255,255,255,255,147,185,255,0,33,33,17,8,1,2,6,255,247,255,255,255,151,211,25,0,0,1,1,9,2,1,235,255,209,255,255,255,255,2,33,9,33,33,13,33,1,1,224,255,255,255,255,255,128,14,6,0,33,9,33,7,1,1,6,226,255,255,255,255,19,6,5,0,9,33,9,9,0,22,107,123,255,203,255,180,0,6,8,2,9,33,9,5
A,0,5,9,9,6,24,9,33,15,9,33,33,33,33,33,33,0,0,1,2,5,9,3,6,255,33,20,31,24,33,9,21,0,6,5,9,99,0,255,255,255,255,28,9,33,33,33,33,35,0,6,6,6,255,128,160,128,160,22,33,14,207,33,33,0,6,255,255,255,255,255,128,255,255,33,15,255,128,15,9,0,6,255,255,160,6,191,207,128,224,21,255,128,128,0,15,6,6,6,255,68,255,255,255,255,5,33,255,128,20,7,2,0,162,37,255,255,255,128,255,255,8,128,128,128,9,33,33,193,6,6,224,224,255,255,128,128,2,128,128,8,24,33,15,2,6,6,255,224,255,255,255,128,255,128,255,9,9,9,9,5,68,130,255,255,162,255,128,128,128,128,255,9,33,15,9,37,255,223,255,255,207,112,255,176,128,128,1,9,12,9,9,6,68,255,160,6,255,223,255,128,128,223,4,27,15,4,9,255,68,6,176,255,255,255,128,144,255,255,9,21,9,9,1,6,6,255,160,255,223,255,255,160,128,6,9,33,27,33,1,6,6,255,255,255,255,239,160,255,5,0,5,20,0,65,2
A,0,8,0,0,0,0,0,1,2,0,177,0,2,1,0,2,0,0,0,0,11,20,255,255,128,255,136,0,9,22,8,8,1,0,1,6,255,255,128,255,255,199,184,2,22,22,19,33,2,9,8,255,255,211,80,255,128,255,128,9,33,27,9,33,10,8,2,255,255,255,128,128,128,255,128,23,33,255,255,255,5,6,1,255,255,255,128,184,186,255,255,9,89,128,128,11,2,2,21,255,128,255,136,128,136,128,247,32,247,128,120,31,2,1,177,255,255,128,128,255,128,128,128,255,128,128,9,1,1,1,17,255,255,255,255,128,128,255,255,255,155,250,16,0,17,2,35,255,255,240,128,255,255,255,255,136,128,33,33,33,0,1,255,255,255,255,255,255,197,128,136,255,63,9,9,9,2,2,64,255,255,255,255,255,128,255,128,93,9,9,9,2,0,1,255,255,255,255,255,255,250,128,255,13,2,8,9,2,0,5,255,255,255,255,255,244,255,115,2,5,6,9,9,9,0,20,20,255,255,255,255,211,255,0,1,9,9,9,9,7,0,2,17,84,255,255,255,255,223,11,2,9,14,9,1,16
B,0,0,0,0,0,0,0,0,255,255,0,7,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,10,0,0,0,0,0,0,255,255,255,255,255,255,125,1,0,1,0,0,0,0,255,255,251,255,204,255,255,255,255,255,1,14,48,0,0,0,255,255,32,255,255,255,255,255,255,116,2,0,0,0,0,255,255,255,255,255,255,255,53,255,255,185,239,0,0,0,0,249,255,255,255,255,255,255,255,255,255,82,0,0,0,0,0,32,255,255,255,255,255,91,255,255,255,1,0,0,0,0,255,255,255,255,217,166,255,255,255,255,255,1,0,0,0,0,75,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,32,255,255,255,255,255,255,255,255,242,53,251,0,0,0,0,32,255,255,255,255,255,32,255,88,53,116,53,0,0,0,1,129,245,255,255,255,255,255,255,227,116,53,255,0,0,0,0,30,32,255,255,255,255,255,255,157,242,53,0,0,0,0,0,0,157,255,255,255,255,125,53,92,53,0,0,0,0,0,0,0,255,74,74,32,56,32,91,74,0,0,0,0,0,46
A,2,9,1,9,3,33,33,9,33,9,20,1,30,33,33,13,2,9,2,9,9,9,11,165,21,85,255,3,24,33,33,33,1,5,2,19,19,255,255,255,255,255,128,214,4,4,33,33,1,3,0,6,255,255,144,151,128,128,128,255,11,33,3,2,8,2,8,255,255,255,128,247,135,239,167,146,25,12,255,255,0,6,1,255,255,255,26,255,255,231,128,0,24,255,255,128,1,3,6,255,255,255,255,255,128,128,128,1,22,255,128,27,1,0,18,128,6,255,128,255,136,128,128,0,248,128,128,30,0,1,14,255,239,255,255,128,255,128,128,2,255,128,13,3,1,0,67,255,255,255,255,255,131,128,128,255,155,128,6,6,1,6,255,255,255,255,255,255,128,128,153,255,128,31,33,9,2,2,6,255,255,233,255,128,32,128,255,255,255,2,9,9,1,1,255,255,24,128,128,144,255,255,255,128,144,2,9,9,7,2,84,255,255,255,176,176,255,128,128,176,127,9,9,1,0,2,255,255,255,255,255,255,128,128,128,255,15,1,33,24,241,2,244,224,255,255,255,255,128,255,178,9,1,0,8,31
Y,70,255,70,1,1,1,1,1,1,1,1,1,1,1,1,1,203,255,255,70,2,1,1,1,203,76,1,151,1,1,1,1,1,255,255,154,1,29,183,255,255,255,255,46,59,1,1,46,1,70,163,249,155,255,255,255,255,255,255,255,151,1,1,151,1,191,255,255,239,255,46,255,255,255,85,46,255,2,2,46,1,47,255,255,255,255,255,255,255,46,255,46,255,1,46,46,1,128,255,255,255,255,255,255,255,255,235,255,255,11,118,46,1,40,255,255,255,255,255,255,255,151,216,46,46,255,46,105,1,1,87,255,255,255,255,255,255,151,46,46,46,255,46,255,1,1,70,144,255,255,255,46,46,46,46,46,46,46,190,46,1,1,70,249,255,255,183,46,46,46,151,46,46,46,151,255,1,1,70,255,255,255,183,151,151,151,255,46,46,46,46,77,0,0,70,70,255,255,255,255,255,255,46,255,46,46,255,2,1,1,163,70,255,255,70,255,255,255,255,255,151,255,2,2,1,1,26,255,255,255,255,255,255,255,255,248,157,170,176,0,1,1,1,243,163,255,255,255,255,163,255,163,163,2,2,2
Y,0,1,0,0,21,2,0,1,255,129,2,106,38,24,247,9,0,0,0,0,0,0,0,5,8,129,7,13,8,58,6,4,0,1,255,180,129,2,1,0,93,0,72,2,5,6,20,71,0,255,255,255,3,0,0,44,0,1,113,8,8,8,6,6,0,0,71,255,3,0,1,1,3,0,7,0,3,7,8,6,1,0,255,255,0,0,1,8,8,1,2,3,8,6,8,8,0,0,255,255,1,8,157,255,71,77,71,3,3,21,249,71,0,8,255,255,180,255,255,255,192,255,71,7,6,255,71,255,0,0,255,255,255,255,255,255,71,255,255,8,71,71,71,7,0,0,255,255,255,255,255,255,163,255,203,5,238,71,3,8,0,0,138,255,21,71,255,255,71,71,71,71,71,7,1,2,255,0,255,255,255,255,71,71,71,71,71,71,255,5,8,3,0,0,255,255,255,215,255,163,71,71,111,71,40,1,3,3,0,1,72,255,255,255,71,71,100,71,255,238,2,2,1,5,0,3,87,65,255,255,255,163,71,255,71,6,6,8,5,128,0,1,3,1,11,26,255,175,134,71,204,3,1,5,8,8
B,0,0,11,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,247,255,0,0,0,0,0,0,0,1,11,11,255,255,255,255,255,255,163,0,1,24,0,2,0,0,255,255,41,255,224,255,255,255,255,255,0,16,16,1,3,0,255,255,255,251,255,255,255,255,255,255,1,1,33,1,11,0,198,255,255,255,255,11,255,102,151,151,32,16,0,3,35,0,102,166,255,255,255,255,255,255,255,255,255,16,16,28,35,0,0,11,255,11,255,255,151,151,255,255,41,11,22,35,35,1,84,255,255,255,255,159,255,255,243,151,151,255,35,35,35,15,8,221,255,151,160,231,255,112,255,151,151,156,255,35,35,16,16,190,255,255,255,255,255,255,214,255,151,151,255,35,35,1,0,7,224,255,255,121,255,224,242,151,48,151,255,227,32,0,3,10,11,255,255,255,255,255,255,151,242,255,0,25,35,0,16,16,15,255,255,255,255,255,255,255,255,255,0,0,35,7,0,8,14,20,102,255,163,216,168,231,77,0,27,26,2,0,0,7,32,18,0,0,35,31,2,33,3,0,35,11,16
C,0,0,0,0,0,0,47,112,0,0,4,0,1,0,2,0,0,0,8,8,255,231,255,255,255,255,8,0,0,0,0,0,0,8,32,255,209,255,231,255,0,0,0,0,1,0,0,0,0,8,8,8,8,242,239,1,0,3,1,0,10,3,1,8,0,8,8,255,8,255,249,0,2,6,2,2,1,2,2,3,0,8,8,8,8,155,255,2,8,0,1,2,255,255,10,10,8,8,11,254,8,255,255,0,3,10,3,255,255,142,10,8,0,8,8,255,255,255,255,8,2,3,10,141,155,255,3,8,85,8,8,255,8,255,255,255,255,255,255,255,248,10,10,10,255,8,251,14,255,8,255,255,255,255,189,141,3,10,10,10,8,223,7,221,255,255,255,255,141,173,141,10,3,5,10,8,1,8,6,255,236,255,255,77,255,255,10,3,3,10,8,147,8,8,8,255,8,255,8,255,255,9,10,3,10,9,30,8,6,8,8,62,8,255,255,255,2,3,4,8,10,6,60,10,8,0,8,8,255,8,8,37,178,3,7,3,6,10,0,1,0,0,8,7,5,7,7,0,85,3,9,3,10,4,8,0
C,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,0,8,255,255,255,255,255,255,255,0,0,0,0,46,28,8,255,8,255,187,255,238,141,141,255,0,0,0,247,8,255,255,255,255,255,251,255,255,255,255,141,0,8,255,8,106,255,255,255,255,255,255,141,255,255,120,10,232,232,255,255,255,255,255,255,255,255,255,0,1,1,0,10,8,255,255,8,8,170,255,255,236,1,10,3,3,3,10,10,8,8,62,214,255,255,141,0,0,3,10,4,255,166,141,141,255,8,255,249,255,141,255,255,3,10,152,141,141,160,141,141,8,255,255,255,180,170,255,236,180,255,141,141,245,151,5,10,255,121,8,152,255,255,141,255,255,218,255,255,10,3,8,10,8,255,255,255,255,255,255,255,255,255,7,6,7,4,9,34,8,255,255,255,255,251,255,8,251,10,3,3,10,8,0,1,108,8,8,238,255,255,255,209,10,10,5,10,8,4,5,10,70,255,8,255,8,203,1,1,3,9,10,10,3,216,6,3,8,141,176,1,3,3,3,3,9,10,3,3,3,8,186,8
C,0,0,0,0,0,1,0,0,223,1,34,14,12,10,8,136,0,0,1,135,0,119,0,35,167,0,8,8,1,6,1,0,0,0,0,18,0,214,255,255,255,71,255,3,7,8,14,5,0,0,0,0,255,255,255,255,71,71,0,8,1,247,201,16,0,0,255,255,255,255,255,255,8,8,1,8,3,3,1,8,0,0,0,95,255,255,255,186,1,1,3,3,2,5,2,8,0,0,0,255,255,255,255,255,1,3,3,8,3,3,3,8,0,0,0,255,255,255,255,255,1,1,3,1,7,3,3,8,0,0,57,255,255,146,255,255,3,1,1,4,90,3,3,3,0,0,255,255,255,255,255,71,2,3,6,255,71,1,7,2,0,40,255,255,255,255,255,244,6,8,71,255,197,8,2,8,1,66,255,255,255,71,255,255,255,255,146,44,4,3,7,3,0,21,255,194,255,255,255,255,234,94,94,1,3,1,1,1,1,13,255,21,255,255,255,255,255,255,1,1,1,2,2,0,116,255,255,218,255,21,255,255,140,5,27,2,8,3,2,8,132,255,28,21,21,255,21,21,0,7,1,8,1,0,1,5
A,0,1,14,22,0,8,3,10,255,255,15,3,13,5,8,9,1,5,2,8,8,6,137,195,255,179,255,190,22,12,5,255,6,2,10,2,52,7,255,255,255,244,255,14,15,131,255,179,5,7,6,17,255,214,225,255,255,179,255,12,16,255,179,179,5,10,180,14,190,255,255,255,179,179,255,22,88,179,179,21,2,14,74,40,255,255,255,255,255,255,255,22,179,218,255,12,6,14,255,255,255,255,255,179,255,255,255,16,179,34,6,0,6,63,255,255,211,14,255,255,255,179,255,255,236,255,22,10,10,63,14,255,255,14,255,255,255,179,255,187,179,138,9,19,17,14,199,14,255,255,255,237,183,198,179,179,179,9,9,9,3,14,199,255,255,195,255,179,179,179,179,198,219,6,22,12,1,59,255,255,255,255,179,255,179,179,255,179,0,9,22,9,8,63,179,255,255,218,179,237,198,179,249,19,6,9,11,9,9,89,74,255,255,255,255,198,255,179,236,2,89,9,9,9,19,3,255,255,255,179,251,198,251,255,214,17,8,22,12,12,11,12,255,255,255,255,198,255,18,244,33,12,6,18,9,6
B,0,0,0,0,0,0,0,0,255,255,8,0,0,0,0,0,0,0,0,0,8,148,255,255,255,255,255,255,255,0,0,0,1,0,255,248,8,255,255,194,194,255,255,255,141,54,0,0,0,8,255,255,8,255,255,255,8,255,255,255,255,255,0,0,0,8,246,255,255,255,8,255,167,255,255,233,255,255,0,0,0,8,255,154,246,255,255,255,255,255,141,255,255,8,0,0,0,8,255,148,255,255,255,255,255,255,255,255,255,0,0,3,178,255,255,255,8,255,255,141,255,176,255,255,255,0,10,3,8,178,255,255,255,255,255,221,255,219,176,255,248,255,5,3,8,255,255,248,255,255,255,255,133,141,255,255,148,254,221,10,147,255,8,255,255,255,255,255,255,255,255,255,141,141,255,10,8,146,8,255,255,255,223,255,255,255,255,141,141,255,1,7,2,7,8,255,196,255,255,255,255,255,255,141,248,39,10,8,2,1,209,109,255,255,255,8,255,239,147,255,2,10,8,1,7,178,0,255,22,8,255,255,255,96,255,23,0,3,8,1,0,0,65,86,0,3,5,0,8,0,1,0,1,3,8,8
C,2,13,5,1,6,3,7,255,255,255,255,28,19,0,19,19,7,19,7,1,15,11,255,255,255,255,75,216,6,4,14,19,0,2,7,1,11,216,255,142,255,255,75,142,3,4,7,19,9,5,7,3,19,255,255,255,255,9,2,9,12,19,8,0,114,2,7,7,19,255,255,249,75,7,19,2,19,19,19,13,0,0,19,17,9,255,255,255,7,14,4,142,1,19,19,7,0,0,2,3,1,255,255,75,255,11,12,78,0,19,19,19,0,0,2,10,220,255,255,255,255,19,19,180,97,11,7,19,5,0,7,7,255,255,255,255,19,19,19,255,75,6,19,19,7,1,7,7,255,255,255,255,255,8,19,75,107,19,19,7,1,5,1,5,255,180,255,255,162,146,255,255,146,14,9,14,0,7,1,1,19,255,255,255,255,255,255,75,0,8,19,13,0,5,7,7,71,255,77,249,255,75,75,75,19,7,19,19,0,1,11,5,166,255,255,255,255,255,255,0,5,7,19,19,19,1,4,2,255,255,255,255,255,255,255,19,7,14,8,11,228,1,7,7,255,255,255,255,255,255,230,19,8,11,10,9
A,9,10,6,9,5,9,9,9,14,22,22,96,22,22,9,22,10,9,10,9,22,22,22,255,255,179,246,255,179,255,22,22,10,10,2,9,14,255,255,208,255,255,255,208,179,255,9,22,10,5,9,5,14,179,179,179,179,179,179,255,255,255,9,17,5,9,9,8,227,179,189,255,179,179,255,179,179,179,5,2,9,9,22,255,255,255,255,179,227,255,255,179,227,179,5,22,10,9,2,255,179,255,255,179,255,246,179,179,255,255,179,22,5,6,6,255,255,255,255,208,179,255,179,179,208,255,9,9,10,9,246,255,255,179,246,227,179,179,179,179,255,246,9,9,5,22,255,255,255,255,179,255,120,22,255,255,255,179,9,9,14,0,255,227,255,179,255,22,255,255,255,255,255,255,9,8,7,9,255,255,255,255,179,255,255,255,179,255,179,20,9,9,9,5,255,255,255,255,255,255,255,179,179,255,208,22,9,9,22,22,179,255,255,255,255,255,227,179,189,255,22,6,11,10,9,10,255,255,255,255,255,255,179,179,179,255,9,9,9,9,9,9,255,179,255,255,179,179,255,179,179,8,8,9,5,7
